"node_name","corridor_route","corridor_dir","node_lon","node_lat","node_lanes","node_shift","node_s_limit","node_seq_number","node_n_type","node_transition","node_label","node_attach_side","node_active","node_forks","node_pickable","node_station_id","node_above","corridor_name","node_name_seq"
"rnd_86195","T.H.62","WB",-93.36988,44.88758,1,6,NA,73,"Exit","Loop","Tracy Ave",NA,NA,NA,NA,NA,NA,"T.H.62 WB","T.H.62 WB_0073"
"rnd_86197","T.H.62","WB",-93.37049,44.88765,2,6,NA,74,NA,NA,"Tracy Ave",NA,NA,NA,NA,"S355",NA,"T.H.62 WB","T.H.62 WB_0074"
"rnd_86199","T.H.62","WB",-93.3725,44.88788,1,6,NA,75,"Entrance","Leg","Tracy Ave",NA,NA,NA,NA,NA,NA,"T.H.62 WB","T.H.62 WB_0075"
"rnd_86203","T.H.62","WB",-93.38587,44.88952,3,3,NA,78,NA,NA,"Gleason Rd","left",NA,NA,NA,"S356",NA,"T.H.62 WB","T.H.62 WB_0078"
"rnd_86207","T.H.62","WB",-93.39265,44.89042,1,7,NA,80,"Entrance","Leg","Gleason Rd",NA,NA,NA,NA,NA,NA,"T.H.62 WB","T.H.62 WB_0080"
"rnd_86211","T.H.62","WB",-93.39626,44.8908,2,6,NA,82,NA,NA,"U.S.169",NA,NA,NA,NA,"S357",NA,"T.H.62 WB","T.H.62 WB_0082"
"rnd_86213","T.H.62","WB",-93.39856,44.89097,1,7,NA,83,"Entrance","Loop","U.S.169 NB",NA,NA,NA,NA,NA,NA,"T.H.62 WB","T.H.62 WB_0083"
"rnd_86221","T.H.62","WB",-93.40702,44.89017,2,7,NA,87,NA,NA,"T.H.212",NA,NA,NA,NA,"S366",NA,"T.H.62 WB","T.H.62 WB_0087"
"rnd_86223","T.H.62","WB",-93.41278,44.8922,2,7,NA,91,NA,NA,"City West Pkwy",NA,NA,NA,NA,"S367",NA,"T.H.62 WB","T.H.62 WB_0091"
"rnd_89049","T.H.65","NB",-93.26959,44.96239,3,4,NA,2,NA,NA,"Franklin Ave","left",NA,NA,NA,"S64",NA,"T.H.65 NB","T.H.65 NB_0002"
"rnd_89055","T.H.65","NB",-93.26966,44.96872,2,5,NA,5,"Exit","Leg","5th Ave","left",NA,NA,NA,"S65",NA,"T.H.65 NB","T.H.65 NB_0005"
"rnd_89053","T.H.65","NB",-93.26952,44.96907,2,7,NA,6,NA,NA,"11th Ave",NA,NA,NA,NA,NA,NA,"T.H.65 NB","T.H.65 NB_0006"
"rnd_95261","T.H.77 CD 2","NB",-93.24669,44.85869,1,5,NA,2,"Exit","Leg","I-494 CD EB",NA,NA,"rnd_95325",NA,NA,NA,"T.H.77 CD 2 NB","T.H.77 CD 2 NB_0002"
"rnd_95265","T.H.77 CD 2","NB",-93.24672,44.85919,1,5,NA,3,NA,NA,"American Blvd",NA,NA,NA,NA,NA,NA,"T.H.77 CD 2 NB","T.H.77 CD 2 NB_0003"
"rnd_1385","T.H.77 CD 2","NB",-93.24695,44.8644,NA,6,NA,10,"Entrance",NA,"I-494",NA,NA,NA,NA,NA,NA,"T.H.77 CD 2 NB","T.H.77 CD 2 NB_0010"
"rnd_95307","T.H.77 CD","NB",-93.24669,44.85394,1,6,NA,3,NA,"CD","Killebrew Dr",NA,NA,NA,NA,NA,NA,"T.H.77 CD NB","T.H.77 CD NB_0003"
"rnd_95301","T.H.77 CD","NB",-93.24662,44.85508,1,7,NA,4,"Entrance","Loop","Killebrew Dr",NA,NA,NA,NA,NA,NA,"T.H.77 CD NB","T.H.77 CD NB_0004"
"rnd_95313","T.H.77 CD","NB",-93.24651,44.85978,1,6,NA,6,"Exit","Leg","I-494 CD EB",NA,NA,"rnd_95321",NA,NA,NA,"T.H.77 CD NB","T.H.77 CD NB_0006"
"rnd_95315","T.H.77 CD","NB",-93.24646,44.86001,1,6,NA,7,NA,"CD","Lindau Ln",NA,NA,NA,NA,NA,NA,"T.H.77 CD NB","T.H.77 CD NB_0007"
"rnd_95267","T.H.77 CD","NB",-93.2464,44.86024,1,4,NA,8,"Entrance","Leg","Lindau Ln","left",NA,NA,NA,NA,NA,"T.H.77 CD NB","T.H.77 CD NB_0008"
"rnd_88937","T.H.77 CD","SB",-93.24804,44.8666,2,6,NA,2,NA,NA,"I-494",NA,NA,NA,NA,NA,NA,"T.H.77 CD SB","T.H.77 CD SB_0002"
"rnd_88123","T.H.77 CD","SB",-93.24762,44.86264,1,7,NA,5,"Entrance","Loop","I-494 WB",NA,NA,NA,NA,NA,NA,"T.H.77 CD SB","T.H.77 CD SB_0005"
"rnd_88127","T.H.77 CD","SB",-93.24767,44.86139,1,6,NA,7,"Exit","Leg","Lindau Ln",NA,NA,NA,NA,NA,NA,"T.H.77 CD SB","T.H.77 CD SB_0007"
"rnd_88131","T.H.77 CD","SB",-93.24756,44.85705,1,5,NA,8,"Exit","Leg","Killebrew Dr",NA,NA,NA,NA,NA,NA,"T.H.77 CD SB","T.H.77 CD SB_0008"
"rnd_86239","T.H.77","NB",-93.21759,44.76354,1,7,NA,4,"Entrance","Leg","Co Rd 38",NA,NA,NA,NA,NA,NA,"T.H.77 NB","T.H.77 NB_0004"
"rnd_86241","T.H.77","NB",-93.21738,44.76772,3,7,65,5,NA,NA,"127th St",NA,NA,NA,NA,"S921",NA,"T.H.77 NB","T.H.77 NB_0005"
"rnd_86243","T.H.77","NB",-93.21735,44.76941,1,7,NA,6,"Entrance","Leg","127th St",NA,NA,NA,NA,NA,NA,"T.H.77 NB","T.H.77 NB_0006"
"rnd_86247","T.H.77","NB",-93.21704,44.7744,1,6,NA,7,"Exit","Leg","I-35E CD NB",NA,NA,"rnd_87597",TRUE,NA,NA,"T.H.77 NB","T.H.77 NB_0007"
"rnd_86249","T.H.77","NB",-93.21708,44.77526,2,6,65,8,NA,NA,"S of I-35E",NA,NA,NA,NA,"S922",NA,"T.H.77 NB","T.H.77 NB_0008"
"rnd_86255","T.H.77","NB",-93.21756,44.78109,2,6,65,11,NA,NA,"I-35E",NA,NA,NA,TRUE,"S796",NA,"T.H.77 NB","T.H.77 NB_0011"
"rnd_86257","T.H.77","NB",-93.21808,44.78289,1,6,NA,12,"Entrance","Leg","I-35E CD SB",NA,NA,NA,NA,NA,NA,"T.H.77 NB","T.H.77 NB_0012"
"rnd_86259","T.H.77","NB",-93.21942,44.78585,1,6,NA,13,"Exit","Leg","Cliff Rd",NA,NA,NA,TRUE,NA,NA,"T.H.77 NB","T.H.77 NB_0013"
"rnd_86261","T.H.77","NB",-93.22157,44.792,2,6,65,14,NA,NA,"Cliff Rd",NA,NA,NA,TRUE,"S797",NA,"T.H.77 NB","T.H.77 NB_0014"
"rnd_86263","T.H.77","NB",-93.22176,44.79488,1,6,NA,15,"Entrance","Leg","Cliff Rd",NA,NA,NA,TRUE,NA,NA,"T.H.77 NB","T.H.77 NB_0015"
"rnd_86267","T.H.77","NB",-93.22171,44.80043,1,6,NA,16,"Exit","Leg","Diffley Rd",NA,NA,NA,TRUE,NA,NA,"T.H.77 NB","T.H.77 NB_0016"
"rnd_86269","T.H.77","NB",-93.21993,44.80663,3,3,65,18,NA,NA,"Diffley Rd","left",NA,NA,TRUE,"S798",NA,"T.H.77 NB","T.H.77 NB_0018"
"rnd_86271","T.H.77","NB",-93.21925,44.80812,1,7,NA,19,"Entrance","Leg","Diffley Rd",NA,NA,NA,NA,NA,NA,"T.H.77 NB","T.H.77 NB_0019"
"rnd_86275","T.H.77","NB",-93.21903,44.81087,1,6,NA,21,"Exit","Leg","T.H.13 EB",NA,NA,NA,TRUE,NA,NA,"T.H.77 NB","T.H.77 NB_0021"
"rnd_86277","T.H.77","NB",-93.21999,44.8134,3,6,65,22,NA,NA,"T.H.13",NA,NA,NA,TRUE,"S799",NA,"T.H.77 NB","T.H.77 NB_0022"
"rnd_86279","T.H.77","NB",-93.22078,44.81478,1,7,NA,23,"Entrance","Leg","T.H.13 EB",NA,NA,NA,NA,NA,NA,"T.H.77 NB","T.H.77 NB_0023"
"rnd_86281","T.H.77","NB",-93.22127,44.81563,1,6,NA,24,"Exit","Leg","T.H.13 WB",NA,NA,NA,TRUE,NA,NA,"T.H.77 NB","T.H.77 NB_0024"
"rnd_86283","T.H.77","NB",-93.22342,44.8193,1,6,NA,25,"Entrance","Leg","T.H.13 WB",NA,NA,NA,NA,NA,NA,"T.H.77 NB","T.H.77 NB_0025"
"rnd_86291","T.H.77","NB",-93.23642,44.83148,3,6,65,30,NA,NA,"Minnesota River",NA,NA,NA,TRUE,"S802",NA,"T.H.77 NB","T.H.77 NB_0030"
"rnd_86293","T.H.77","NB",-93.23989,44.83573,3,6,65,31,NA,NA,"N of Minnesota River",NA,NA,NA,TRUE,"S803",NA,"T.H.77 NB","T.H.77 NB_0031"
"rnd_86295","T.H.77","NB",-93.24452,44.84124,1,6,NA,32,"Exit","Leg","Old Shakopee Rd",NA,NA,NA,TRUE,NA,NA,"T.H.77 NB","T.H.77 NB_0032"
"rnd_86919","T.H.77","NB",-93.2465,44.84376,1,7,NA,35,"Entrance","Leg","Old Shakopee Rd",NA,NA,NA,NA,NA,NA,"T.H.77 NB","T.H.77 NB_0035"
"rnd_87445","T.H.77","NB",-93.2472,44.84975,1,7,NA,38,"Exit","CD","T.H.77 CD NB",NA,NA,"rnd_95309",NA,NA,NA,"T.H.77 NB","T.H.77 NB_0038"
"rnd_86927","T.H.77","NB",-93.24721,44.85835,2,5,65,41,NA,NA,"Lindau Ln",NA,NA,NA,TRUE,"S525",NA,"T.H.77 NB","T.H.77 NB_0041"
"rnd_86929","T.H.77","NB",-93.24723,44.8615,1,6,NA,42,"Entrance","Leg","I-494 EB",NA,NA,NA,NA,NA,NA,"T.H.77 NB","T.H.77 NB_0042"
"rnd_86933","T.H.77","NB",-93.24727,44.86572,2,5,NA,44,NA,NA,"I-494",NA,NA,NA,TRUE,"S526",NA,"T.H.77 NB","T.H.77 NB_0044"
"rnd_86303","T.H.77","NB",-93.24682,44.8792,1,5,NA,48,"Exit","Leg","66th St",NA,NA,NA,TRUE,NA,NA,"T.H.77 NB","T.H.77 NB_0048"
"rnd_86305","T.H.77","NB",-93.24673,44.88197,2,5,NA,49,NA,NA,"66th St",NA,NA,NA,TRUE,"S529",NA,"T.H.77 NB","T.H.77 NB_0049"
"rnd_86317","T.H.77","NB",-93.24669,44.88664,1,5,NA,50,"Entrance","Leg","66th St",NA,NA,NA,TRUE,NA,NA,"T.H.77 NB","T.H.77 NB_0050"
"rnd_86309","T.H.77","NB",-93.24692,44.89438,2,5,NA,53,NA,NA,"T.H.62",NA,NA,NA,TRUE,"S531",NA,"T.H.77 NB","T.H.77 NB_0053"
"rnd_86311","T.H.77","NB",-93.24696,44.89518,1,5,NA,54,"Entrance","Loop","T.H.62 EB",NA,NA,NA,NA,NA,NA,"T.H.77 NB","T.H.77 NB_0054"
"rnd_86315","T.H.77","NB",-93.24701,44.89778,1,5,NA,56,"Entrance","Leg","T.H.62 WB",NA,NA,NA,NA,NA,NA,"T.H.77 NB","T.H.77 NB_0056"
"rnd_88089","T.H.77","SB",-93.24735,44.89609,1,5,NA,3,"Entrance","Loop","T.H.62 WB",NA,NA,NA,TRUE,NA,NA,"T.H.77 SB","T.H.77 SB_0003"
"rnd_88093","T.H.77","SB",-93.24724,44.89437,2,5,NA,5,NA,NA,"T.H.62",NA,NA,NA,TRUE,"S534",NA,"T.H.77 SB","T.H.77 SB_0005"
"rnd_88095","T.H.77","SB",-93.24714,44.89274,1,6,NA,6,"Entrance","Leg","T.H.62 EB",NA,NA,NA,NA,NA,NA,"T.H.77 SB","T.H.77 SB_0006"
"rnd_88097","T.H.77","SB",-93.247,44.8865,1,5,NA,8,"Exit","Leg","66th St",NA,NA,NA,TRUE,NA,NA,"T.H.77 SB","T.H.77 SB_0008"
"rnd_88101","T.H.77","SB",-93.24709,44.88038,1,5,NA,10,"Entrance","Leg","66th St",NA,NA,NA,TRUE,NA,NA,"T.H.77 SB","T.H.77 SB_0010"
"rnd_88103","T.H.77","SB",-93.24719,44.87728,1,5,NA,11,"Exit","Leg","Diagonal Blvd",NA,NA,NA,TRUE,NA,NA,"T.H.77 SB","T.H.77 SB_0011"
"rnd_88107","T.H.77","SB",-93.24731,44.87513,1,5,NA,13,"Entrance","Leg","Diagonal Blvd",NA,NA,NA,TRUE,NA,NA,"T.H.77 SB","T.H.77 SB_0013"
"rnd_88115","T.H.77","SB",-93.24771,44.86605,1,5,NA,17,"Exit","CD","T.H.77 CD SB",NA,NA,"rnd_88117",NA,NA,NA,"T.H.77 SB","T.H.77 SB_0017"
"rnd_88121","T.H.77","SB",-93.2477,44.86572,2,5,NA,18,NA,NA,"I-494",NA,NA,NA,TRUE,"S539",NA,"T.H.77 SB","T.H.77 SB_0018"
"rnd_88129","T.H.77","SB",-93.24748,44.85833,2,5,65,19,NA,NA,"Lindau Ln",NA,NA,NA,TRUE,"S540",NA,"T.H.77 SB","T.H.77 SB_0019"
"rnd_90817","T.H.77","SB",-93.24748,44.85358,2,5,65,20,NA,NA,"Killebrew Dr",NA,NA,NA,TRUE,"S541",NA,"T.H.77 SB","T.H.77 SB_0020"
"rnd_90819","T.H.77","SB",-93.24748,44.85325,1,5,NA,21,"Entrance","Leg","Lindau Ln",NA,NA,NA,NA,NA,NA,"T.H.77 SB","T.H.77 SB_0021"
"rnd_88133","T.H.77","SB",-93.24751,44.85151,1,5,NA,22,"Entrance","CD","T.H.77 CD SB",NA,NA,NA,NA,NA,NA,"T.H.77 SB","T.H.77 SB_0022"
"rnd_88137","T.H.77","SB",-93.24751,44.85134,1,6,NA,23,"Entrance","Leg","I-494 EB",NA,NA,NA,NA,NA,NA,"T.H.77 SB","T.H.77 SB_0023"
"rnd_88139","T.H.77","SB",-93.24752,44.84951,3,6,65,24,NA,NA,"86th St",NA,NA,NA,NA,"S542",NA,"T.H.77 SB","T.H.77 SB_0024"
"rnd_88141","T.H.77","SB",-93.24754,44.84902,1,7,NA,25,"Entrance","Leg","Killebrew Dr",NA,NA,NA,NA,NA,NA,"T.H.77 SB","T.H.77 SB_0025"
"rnd_88143","T.H.77","SB",-93.24641,44.84306,1,6,NA,28,"Exit","Leg","Old Shakopee Rd",NA,NA,NA,TRUE,NA,NA,"T.H.77 SB","T.H.77 SB_0028"
"rnd_88145","T.H.77","SB",-93.24556,44.84204,3,6,65,29,NA,NA,"Old Shakopee Rd",NA,NA,NA,TRUE,"S543",NA,"T.H.77 SB","T.H.77 SB_0029"
"rnd_88147","T.H.77","SB",-93.24476,44.8411,1,6,NA,30,"Entrance","Leg","Old Shakopee Rd WB",NA,NA,NA,NA,NA,NA,"T.H.77 SB","T.H.77 SB_0030"
"rnd_88149","T.H.77","SB",-93.24377,44.83994,1,6,NA,31,"Entrance","Leg","Old Shakopee Rd EB",NA,NA,NA,NA,NA,NA,"T.H.77 SB","T.H.77 SB_0031"
"rnd_88159","T.H.77","SB",-93.2238,44.81914,1,6,NA,38,"Exit","Leg","T.H.13 WB",NA,NA,NA,TRUE,NA,NA,"T.H.77 SB","T.H.77 SB_0038"
"rnd_88161","T.H.77","SB",-93.22166,44.81545,1,7,NA,39,"Entrance","Leg","T.H.13 WB",NA,NA,NA,NA,NA,NA,"T.H.77 SB","T.H.77 SB_0039"
"rnd_88163","T.H.77","SB",-93.22111,44.81449,1,6,NA,40,"Exit","Leg","T.H.13 EB",NA,NA,NA,TRUE,NA,NA,"T.H.77 SB","T.H.77 SB_0040"
"rnd_88165","T.H.77","SB",-93.22035,44.8132,3,6,65,41,NA,NA,"T.H.13",NA,NA,NA,TRUE,"S811",NA,"T.H.77 SB","T.H.77 SB_0041"
"rnd_88167","T.H.77","SB",-93.21947,44.80957,1,6,NA,43,"Entrance","Leg","T.H.13 EB",NA,NA,NA,NA,NA,NA,"T.H.77 SB","T.H.77 SB_0043"
"rnd_88169","T.H.77","SB",-93.21978,44.80846,1,6,NA,44,"Exit","Leg","Diffley Rd",NA,NA,NA,TRUE,NA,NA,"T.H.77 SB","T.H.77 SB_0044"
"rnd_88171","T.H.77","SB",-93.22041,44.80679,3,6,65,45,NA,NA,"Diffley Rd",NA,NA,NA,TRUE,"S812",NA,"T.H.77 SB","T.H.77 SB_0045"
"rnd_88173","T.H.77","SB",-93.22218,44.80042,1,6,NA,47,"Entrance","Leg","Diffley Rd",NA,NA,NA,NA,NA,NA,"T.H.77 SB","T.H.77 SB_0047"
"rnd_88175","T.H.77","SB",-93.22224,44.79568,1,6,NA,48,"Exit","Leg","Cliff Rd",NA,NA,NA,TRUE,NA,NA,"T.H.77 SB","T.H.77 SB_0048"
"rnd_88177","T.H.77","SB",-93.22204,44.79196,3,6,65,49,NA,NA,"Cliff Rd",NA,NA,NA,TRUE,"S813",NA,"T.H.77 SB","T.H.77 SB_0049"
"rnd_88179","T.H.77","SB",-93.22013,44.78646,1,6,NA,50,"Entrance","Leg","Cliff Rd",NA,NA,NA,NA,NA,NA,"T.H.77 SB","T.H.77 SB_0050"
"rnd_88183","T.H.77","SB",-93.21773,44.78038,3,6,65,52,NA,NA,"I-35E",NA,NA,NA,TRUE,"S814",NA,"T.H.77 SB","T.H.77 SB_0052"
"rnd_88185","T.H.77","SB",-93.21745,44.7787,1,6,NA,53,"Entrance","Loop","I-35E CD SB",NA,NA,NA,NA,NA,NA,"T.H.77 SB","T.H.77 SB_0053"
"rnd_88189","T.H.77","SB",-93.21742,44.77529,3,6,65,55,NA,NA,"S of I-35E",NA,NA,NA,TRUE,"S927",NA,"T.H.77 SB","T.H.77 SB_0055"
"rnd_88191","T.H.77","SB",-93.21749,44.77313,1,6,NA,56,"Entrance","Leg","I-35E CD NB",NA,NA,NA,NA,NA,NA,"T.H.77 SB","T.H.77 SB_0056"
"rnd_88193","T.H.77","SB",-93.21764,44.7695,1,6,NA,57,"Exit","Leg","127th St",NA,NA,NA,TRUE,NA,NA,"T.H.77 SB","T.H.77 SB_0057"
"rnd_88195","T.H.77","SB",-93.21768,44.76774,3,6,65,58,NA,NA,"127th St",NA,NA,NA,TRUE,"S928",NA,"T.H.77 SB","T.H.77 SB_0058"
"rnd_14","U.S.169","NB",-93.40674,44.78893,1,6,NA,18,"Entrance","Loop","T.H.101 EB",NA,NA,NA,NA,NA,NA,"U.S.169 NB","U.S.169 NB_0018"
"rnd_95801","U.S.169","NB",-93.40453,44.79086,1,6,NA,20,"Entrance","Leg","T.H.101 NB",NA,NA,NA,NA,NA,NA,"U.S.169 NB","U.S.169 NB_0020"
"rnd_89695","U.S.169","NB",-93.39805,44.80633,1,6,NA,23,"Exit","Leg","Old Shakopee Rd",NA,NA,NA,NA,NA,NA,"U.S.169 NB","U.S.169 NB_0023"
"rnd_89699","U.S.169","NB",-93.39811,44.80986,1,6,NA,25,"Entrance","Leg","Old Shakopee Rd",NA,NA,NA,NA,NA,NA,"U.S.169 NB","U.S.169 NB_0025"
"rnd_89701","U.S.169","NB",-93.39819,44.81672,1,6,NA,26,"Exit","Leg","Pioneer Trail",NA,NA,NA,NA,NA,NA,"U.S.169 NB","U.S.169 NB_0026"
"rnd_89705","U.S.169","NB",-93.39824,44.82027,1,6,NA,28,"Entrance","Leg","Pioneer Trail",NA,NA,NA,NA,NA,NA,"U.S.169 NB","U.S.169 NB_0028"
"rnd_77","U.S.169","NB",-93.39384,44.8548,1,7,NA,38,"Exit",NA,"Marth Rd",NA,NA,NA,TRUE,NA,NA,"U.S.169 NB","U.S.169 NB_0038"
"rnd_95355","U.S.169","NB",-93.39465,44.8606,2,6,NA,43,"Intersection",NA,"N of U.S.169",NA,NA,NA,NA,"S1768",NA,"U.S.169 NB","U.S.169 NB_0043"
"rnd_89157","U.S.169","NB",-93.39514,44.86183,1,7,NA,44,"Entrance","Leg","I-494 WB",NA,NA,NA,NA,NA,NA,"U.S.169 NB","U.S.169 NB_0044"
"rnd_209","U.S.169","NB",-93.39671,44.8675,3,7,NA,46,NA,NA,"S of Valley View Rd",NA,NA,NA,NA,"S1769",NA,"U.S.169 NB","U.S.169 NB_0046"
"rnd_84657","U.S.169","NB",-93.39661,44.87034,1,6,NA,47,"Exit","Leg","Valley View Rd",NA,NA,NA,NA,NA,NA,"U.S.169 NB","U.S.169 NB_0047"
"rnd_84659","U.S.169","NB",-93.39657,44.87412,2,6,NA,48,NA,NA,"Valley View Rd",NA,NA,NA,TRUE,"S427",NA,"U.S.169 NB","U.S.169 NB_0048"
"rnd_84661","U.S.169","NB",-93.39655,44.87484,1,6,NA,49,"Entrance","Leg","Valley View Rd",NA,NA,NA,NA,NA,NA,"U.S.169 NB","U.S.169 NB_0049"
"rnd_84663","U.S.169","NB",-93.39752,44.87859,2,6,NA,51,NA,NA,"69th St",NA,NA,NA,NA,"S428",NA,"U.S.169 NB","U.S.169 NB_0051"
"rnd_84671","U.S.169","NB",-93.39929,44.88946,2,6,NA,55,NA,NA,"T.H.62",NA,NA,NA,TRUE,"S429",NA,"U.S.169 NB","U.S.169 NB_0055"
"rnd_84825","U.S.169","NB",-93.40045,44.97223,2,6,NA,92,NA,NA,"S of I-394",NA,NA,NA,TRUE,"S440",NA,"U.S.169 NB","U.S.169 NB_0092"
"rnd_84827","U.S.169","NB",-93.40046,44.97268,1,7,NA,93,"Entrance","Loop","I-394 EB",NA,NA,NA,NA,NA,NA,"U.S.169 NB","U.S.169 NB_0093"
"rnd_84829","U.S.169","NB",-93.40044,44.97378,1,6,NA,94,"Exit","Loop","I-394 WB",NA,NA,NA,NA,NA,NA,"U.S.169 NB","U.S.169 NB_0094"
"rnd_84857","U.S.169","NB",-93.40032,44.97663,1,6,NA,96,"Entrance","Leg","I-394 WB",NA,NA,NA,NA,NA,NA,"U.S.169 NB","U.S.169 NB_0096"
"rnd_84849","U.S.169","NB",-93.40055,44.98864,1,6,NA,107,"Exit","Leg","Plymouth Ave",NA,NA,NA,NA,NA,NA,"U.S.169 NB","U.S.169 NB_0107"
"rnd_84851","U.S.169","NB",-93.40069,44.99423,2,6,NA,108,NA,NA,"Plymouth Ave",NA,NA,NA,TRUE,"S770",NA,"U.S.169 NB","U.S.169 NB_0108"
"rnd_84853","U.S.169","NB",-93.40074,44.99496,1,6,NA,109,"Entrance","Leg","Plymouth Ave",NA,NA,NA,NA,NA,NA,"U.S.169 NB","U.S.169 NB_0109"
"rnd_84855","U.S.169","NB",-93.40091,45.00089,2,6,NA,110,NA,NA,"21st Ave",NA,NA,NA,NA,"S769",NA,"U.S.169 NB","U.S.169 NB_0110"
"rnd_85005","U.S.169","NB",-93.40091,45.00472,1,6,NA,111,"Exit","Leg","Medicine Lake Rd",NA,NA,NA,NA,NA,NA,"U.S.169 NB","U.S.169 NB_0111"
"rnd_85007","U.S.169","NB",-93.40088,45.00852,2,6,NA,112,NA,NA,"Medicine Lake Rd",NA,NA,NA,TRUE,"S768",NA,"U.S.169 NB","U.S.169 NB_0112"
"rnd_85009","U.S.169","NB",-93.40087,45.00992,1,6,NA,113,"Entrance","Leg","Medicine Lake Rd",NA,NA,NA,NA,NA,NA,"U.S.169 NB","U.S.169 NB_0113"
"rnd_85011","U.S.169","NB",-93.40081,45.01508,2,6,NA,114,NA,NA,"32nd Ave",NA,NA,NA,NA,"S767",NA,"U.S.169 NB","U.S.169 NB_0114"
"rnd_85013","U.S.169","NB",-93.40077,45.01936,1,6,NA,115,"Exit","Leg","36th Ave",NA,NA,NA,NA,NA,NA,"U.S.169 NB","U.S.169 NB_0115"
"rnd_85017","U.S.169","NB",-93.40072,45.02409,1,6,NA,117,"Entrance","Leg","36th Ave",NA,NA,NA,NA,NA,NA,"U.S.169 NB","U.S.169 NB_0117"
"rnd_85019","U.S.169","NB",-93.40066,45.02969,1,6,NA,118,"Exit","Leg","Rockford Rd EB",NA,NA,NA,NA,NA,NA,"U.S.169 NB","U.S.169 NB_0118"
"rnd_85021","U.S.169","NB",-93.40063,45.03164,2,6,NA,119,NA,NA,"Northwood Pkwy",NA,NA,NA,NA,"S765",NA,"U.S.169 NB","U.S.169 NB_0119"
"rnd_85023","U.S.169","NB",-93.4006,45.0324,1,6,NA,120,"Entrance","Loop","Rockford Rd EB",NA,NA,NA,NA,NA,NA,"U.S.169 NB","U.S.169 NB_0120"
"rnd_85025","U.S.169","NB",-93.40063,45.03396,1,6,NA,121,"Exit","Loop","Rockford Rd WB",NA,NA,NA,NA,NA,NA,"U.S.169 NB","U.S.169 NB_0121"
"rnd_85027","U.S.169","NB",-93.4006,45.03559,2,6,NA,122,NA,NA,"Rockford Rd",NA,NA,NA,TRUE,"S755",NA,"U.S.169 NB","U.S.169 NB_0122"
"rnd_85029","U.S.169","NB",-93.40058,45.03628,1,6,NA,123,"Entrance","Leg","Rockford Rd WB",NA,NA,NA,NA,NA,NA,"U.S.169 NB","U.S.169 NB_0123"
"rnd_85031","U.S.169","NB",-93.40063,45.04192,1,6,NA,124,"Exit","Leg","49th Ave",NA,NA,NA,NA,NA,NA,"U.S.169 NB","U.S.169 NB_0124"
"rnd_85033","U.S.169","NB",-93.40066,45.04544,2,6,NA,125,NA,NA,"49th Ave",NA,NA,NA,TRUE,"S764",NA,"U.S.169 NB","U.S.169 NB_0125"
"rnd_85035","U.S.169","NB",-93.40068,45.04623,1,6,NA,126,"Entrance","Leg","49th Ave",NA,NA,NA,NA,NA,NA,"U.S.169 NB","U.S.169 NB_0126"
"rnd_85037","U.S.169","NB",-93.40074,45.05123,2,6,NA,127,NA,NA,"N of 49th Ave",NA,NA,NA,TRUE,"S763",NA,"U.S.169 NB","U.S.169 NB_0127"
"rnd_85039","U.S.169","NB",-93.40073,45.05363,1,6,NA,128,"Exit","Leg","Bass Lake Rd EB",NA,NA,NA,NA,NA,NA,"U.S.169 NB","U.S.169 NB_0128"
"rnd_85041","U.S.169","NB",-93.4007,45.05646,2,6,NA,129,NA,NA,"Bass Lake Rd",NA,NA,NA,TRUE,"S762",NA,"U.S.169 NB","U.S.169 NB_0129"
"rnd_85043","U.S.169","NB",-93.40069,45.0574,1,6,NA,130,"Entrance","Leg","Bass Lake Rd EB",NA,NA,NA,NA,NA,NA,"U.S.169 NB","U.S.169 NB_0130"
"rnd_85045","U.S.169","NB",-93.40071,45.05818,1,6,NA,131,"Exit","Leg","Bass Lake Rd WB",NA,NA,NA,NA,NA,NA,"U.S.169 NB","U.S.169 NB_0131"
"rnd_85047","U.S.169","NB",-93.40067,45.0616,1,6,NA,132,"Entrance","Leg","Bass Lake Rd WB",NA,NA,NA,NA,NA,NA,"U.S.169 NB","U.S.169 NB_0132"
"rnd_85049","U.S.169","NB",-93.40076,45.0654,2,6,NA,133,NA,NA,"N of Bass Lake Rd",NA,NA,NA,TRUE,"S761",NA,"U.S.169 NB","U.S.169 NB_0133"
"rnd_85051","U.S.169","NB",-93.40075,45.06777,1,6,NA,134,"Exit","Leg","63rd Ave",NA,NA,NA,NA,NA,NA,"U.S.169 NB","U.S.169 NB_0134"
"rnd_85053","U.S.169","NB",-93.40083,45.06859,2,6,NA,135,NA,NA,"63rd Ave",NA,NA,NA,TRUE,"S760",NA,"U.S.169 NB","U.S.169 NB_0135"
"rnd_85055","U.S.169","NB",-93.40087,45.06887,1,7,NA,136,"Entrance","Leg","63rd Ave",NA,NA,NA,NA,NA,NA,"U.S.169 NB","U.S.169 NB_0136"
"rnd_85057","U.S.169","NB",-93.40136,45.07511,3,7,NA,137,NA,NA,"N of 63rd Ave",NA,NA,NA,TRUE,"S759",NA,"U.S.169 NB","U.S.169 NB_0137"
"rnd_85061","U.S.169","NB",-93.40188,45.08026,2,6,NA,139,NA,NA,"S of I-94",NA,NA,NA,TRUE,"S221",NA,"U.S.169 NB","U.S.169 NB_0139"
